"scenario_id","family","slice","slice_membership","paper_anchor","scenario_label","generating_model","generating_link","fitted_model_set","fitted_link_set","base_seed","seed_rule","B","alpha","generating_interaction","N","k_trials","chance","age_min","age_max","age_center","beta_intercept","beta_age","beta_group","beta_age_group","beta_main_1_multiplier","beta_main_2_multiplier","varied_parameter","varied_value","J","item_max","theta_sd","beta_x","beta_x_group","x_min","x_max","threshold_shift","n_subjects","target_icc","reference_beta_intercept","reference_beta_group","reference_beta_condition","reference_beta_group_condition","logit_probit_scale","coefficient_scale","beta_condition","beta_group_condition","model_label","fitted_link","fit_structure","B_requested","n_attempted","n_successful_fits","n_failed_fits","fit_success_rate","false_positive_count","false_positive_rate","false_positive_mc_se","false_positive_ci_low","false_positive_ci_high","median_interaction_coefficient","median_interaction_se","median_response_scale_did","median_outcome_scale_did","deterministic_pseudo_interaction","deterministic_response_scale_did","n_convergence_problems","convergence_problem_rate","fit_problem_messages","rate_type","generated_at","atlas_version","run_type"
"FC-014","forced_choice","sample_size","sample_size",FALSE,"N = 150","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,150,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",150,,,,,,,,,,,,,,,,,,,"Standard binomial logit","logit",,3000,3000,3000,0,1,1094,0.364666666666667,0.00878796314832375,0.34762579322772,0.382053681827268,-0.118558390176502,0.073402407973154,-0.0419643183255695,-0.83928636651139,-0.472741965870331,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-014","forced_choice","sample_size","sample_size",FALSE,"N = 150","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,150,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",150,,,,,,,,,,,,,,,,,,,"Standard binomial probit","probit",,3000,3000,3000,0,1,923,0.307666666666667,0.00842630581154219,0.29140610694989,0.324419156859786,-0.0634863167640668,0.0435104871039228,-0.0417950340219802,-0.835900680439604,-0.242607035150972,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-015","forced_choice","sample_size","sample_size",FALSE,"N = 200","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,200,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",200,,,,,,,,,,,,,,,,,,,"Chance-corrected binomial logit","chance-corrected logit",,3000,3000,3000,0,1,141,0.047,0.00386397895094336,0.0399887636082206,0.0551698733369247,-0.00276886269951822,0.131154918155584,-0.0356833562854241,-0.713667125708483,0,-0.0358519356909944,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-015","forced_choice","sample_size","sample_size",FALSE,"N = 200","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,200,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",200,,,,,,,,,,,,,,,,,,,"Gaussian identity","identity",,3000,3000,3000,0,1,390,0.13,0.0061400325732035,0.118437324058572,0.142509023998169,-0.0108547919367968,0.0124192714588338,-0.043419167747187,-0.86838335494374,-0.0358519356909944,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-015","forced_choice","sample_size","sample_size",FALSE,"N = 200","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,200,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",200,,,,,,,,,,,,,,,,,,,"Standard binomial logit","logit",,3000,3000,3000,0,1,1420,0.473333333333333,0.00911571699299053,0.455512354314472,0.491222517617545,-0.120106341822692,0.0634291016182744,-0.0429360516537208,-0.858721033074417,-0.472741965870331,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-015","forced_choice","sample_size","sample_size",FALSE,"N = 200","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,200,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",200,,,,,,,,,,,,,,,,,,,"Standard binomial probit","probit",,3000,3000,3000,0,1,1182,0.394,0.00892121068017116,0.376660964607225,0.411610151322544,-0.0639503071701921,0.0375836593849679,-0.042193764364821,-0.843875287296419,-0.242607035150972,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-016","forced_choice","sample_size","sample_size",FALSE,"N = 500","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,500,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",500,,,,,,,,,,,,,,,,,,,"Chance-corrected binomial logit","chance-corrected logit",,3000,3000,3000,0,1,155,0.0516666666666667,0.004041337329079,0.0443034709528103,0.060176563404232,-0.00218464609514377,0.082459471191216,-0.0365691797633552,-0.731383595267103,0,-0.0358519356909944,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-016","forced_choice","sample_size","sample_size",FALSE,"N = 500","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,500,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",500,,,,,,,,,,,,,,,,,,,"Gaussian identity","identity",,3000,3000,3000,0,1,819,0.273,0.00813369534713466,0.257356100887415,0.289224496433883,-0.0105680191647619,0.00781205323796128,-0.0422720766590475,-0.845441533180951,-0.0358519356909944,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-016","forced_choice","sample_size","sample_size",FALSE,"N = 500","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,500,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",500,,,,,,,,,,,,,,,,,,,"Standard binomial logit","logit",,3000,3000,3000,0,1,2571,0.857,0.00639142654916204,0.844016175677909,0.869070726332208,-0.119802416829683,0.0398080906391545,-0.0425134794004728,-0.850269588009457,-0.472741965870331,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-016","forced_choice","sample_size","sample_size",FALSE,"N = 500","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,500,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",500,,,,,,,,,,,,,,,,,,,"Standard binomial probit","probit",,3000,3000,3000,0,1,2355,0.785,0.00750055553498095,0.76993959216578,0.799331464060785,-0.0640858012217072,0.0236002835400643,-0.0419147842638282,-0.838295685276563,-0.242607035150972,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-017","forced_choice","sample_size","sample_size",FALSE,"N = 1000","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",1000,,,,,,,,,,,,,,,,,,,"Chance-corrected binomial logit","chance-corrected logit",,3000,3000,3000,0,1,145,0.0483333333333333,0.0039156618096316,0.0412195796839997,0.0566023136645448,0.000553918101764183,0.058078180380716,-0.0355309105140436,-0.710618210280872,0,-0.0358519356909944,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-017","forced_choice","sample_size","sample_size",FALSE,"N = 1000","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",1000,,,,,,,,,,,,,,,,,,,"Gaussian identity","identity",,3000,3000,3000,0,1,1417,0.472333333333333,0.00911472353860418,0.454515576560393,0.490221853069076,-0.0105042938041089,0.0055116069301971,-0.0420171752164354,-0.840343504328709,-0.0358519356909944,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-017","forced_choice","sample_size","sample_size",FALSE,"N = 1000","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",1000,,,,,,,,,,,,,,,,,,,"Standard binomial logit","logit",,3000,3000,3000,0,1,2969,0.989666666666667,0.00184630762654869,0.985370258715706,0.992710655432625,-0.118818113877872,0.0280702796773893,-0.0424303667208955,-0.84860733441791,-0.472741965870331,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-017","forced_choice","sample_size","sample_size",FALSE,"N = 1000","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"N",1000,,,,,,,,,,,,,,,,,,,"Standard binomial probit","probit",,3000,3000,3000,0,1,2915,0.971666666666667,0.00302933191510139,0.96509931216532,0.977027640537122,-0.063424096029826,0.0166411484363175,-0.0416525004356713,-0.833050008713426,-0.242607035150972,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-018","forced_choice","scale_location","scale_location",FALSE,"Intercept = -1.50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-1.5,,,,,,,,,,,,,,,,,,,"Chance-corrected binomial logit","chance-corrected logit",,3000,3000,3000,0,1,138,0.046,0.00382465684735245,0.0390667374136538,0.0540944572289422,0.00323360610677039,0.277052314287624,-0.0786812233072944,-1.57362446614589,0,-0.0788529521036141,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-018","forced_choice","scale_location","scale_location",FALSE,"Intercept = -1.50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-1.5,,,,,,,,,,,,,,,,,,,"Gaussian identity","identity",,3000,3000,3000,0,1,1175,0.391666666666667,0.00891186267265695,0.374348901314336,0.409261515909485,-0.0206150141821454,0.01216536058078,-0.0824600567285815,-1.64920113457163,-0.0788529521036141,-0.0788529521036141,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-018","forced_choice","scale_location","scale_location",FALSE,"Intercept = -1.50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-1.5,,,,,,,,,,,,,,,,,,,"Standard binomial logit","logit",,3000,3000,3000,0,1,1315,0.438333333333333,0.00905901433604897,0.420668035418342,0.456156355924449,-0.0903885600616583,0.0503461734112283,-0.0819692298198207,-1.63938459639641,-0.364515856544829,-0.0788529521036141,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-018","forced_choice","scale_location","scale_location",FALSE,"Intercept = -1.50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-1.5,,,,,,,,,,,,,,,,,,,"Standard binomial probit","probit",,3000,3000,3000,0,1,1297,0.432333333333333,0.00904472631283413,0.414703658514725,0.450136079012769,-0.0556689014453937,0.0312671241329015,-0.0822077578203116,-1.64415515640623,-0.221548812456587,-0.0788529521036141,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-019","forced_choice","scale_location","scale_location",FALSE,"Intercept = 1.50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,1.5,0.6,-0.9,0,1,1,"beta_intercept",1.5,,,,,,,,,,,,,,,,,,,"Chance-corrected binomial logit","chance-corrected logit",,3000,3000,3000,0,1,151,0.0503333333333333,0.00399165332867175,0.0430687769985802,0.058748000955063,-0.00252795107481798,0.0992318890168691,0.0703824321707315,1.40764864341463,0,0.0706105570969817,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-019","forced_choice","scale_location","scale_location",FALSE,"Intercept = 1.50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,1.5,0.6,-0.9,0,1,1,"beta_intercept",1.5,,,,,,,,,,,,,,,,,,,"Gaussian identity","identity",,3000,3000,3000,0,1,1965,0.655,0.0086789976379764,0.63780098045191,0.671802576443239,0.0200296033650172,0.00843699731513153,0.080118413460069,1.60236826920138,0.0706105570969817,0.0706105570969817,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-019","forced_choice","scale_location","scale_location",FALSE,"Intercept = 1.50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,1.5,0.6,-0.9,0,1,1,"beta_intercept",1.5,,,,,,,,,,,,,,,,,,,"Standard binomial logit","logit",,3000,3000,3000,0,1,420,0.14,0.00633508747637579,0.128043246523787,0.152877524558448,-0.0744333452783805,0.0796990235569731,0.0758098877316844,1.51619775463369,-0.286187726968738,0.0706105570969817,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-019","forced_choice","scale_location","scale_location",FALSE,"Intercept = 1.50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,1.5,0.6,-0.9,0,1,1,"beta_intercept",1.5,,,,,,,,,,,,,,,,,,,"Standard binomial probit","probit",,3000,3000,3000,0,1,188,0.0626666666666667,0.00442491263776494,0.0545408014028638,0.0719110982822213,-0.0152702782661836,0.0416275542911652,0.0778002390205307,1.55600478041061,-0.0534350664984694,0.0706105570969817,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-020","forced_choice","trial_count","trial_count",FALSE,"Trials = 5","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,5,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",5,,,,,,,,,,,,,,,,,,,"Chance-corrected binomial logit","chance-corrected logit",,3000,3000,3000,0,1,108,0.036,0.00340117626711701,0.0299050920888121,0.0432816795282904,0.00272501448398006,0.23597894265414,-0.0350857127696069,-0.175428563848034,0,-0.0358519356909944,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-020","forced_choice","trial_count","trial_count",FALSE,"Trials = 5","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,5,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",5,,,,,,,,,,,,,,,,,,,"Gaussian identity","identity",,3000,3000,3000,0,1,212,0.0706666666666667,0.00467877793477773,0.0620349157781522,0.0803965223273277,-0.0103423251676143,0.0221427020818,-0.0413693006704572,-0.206846503352286,-0.0358519356909944,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-020","forced_choice","trial_count","trial_count",FALSE,"Trials = 5","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,5,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",5,,,,,,,,,,,,,,,,,,,"Standard binomial logit","logit",,3000,3000,3000,0,1,540,0.18,0.00701427116670007,0.166664212772398,0.194154250411811,-0.114698072988606,0.113284906016007,-0.0409806522571701,-0.20490326128585,-0.472741965870331,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-020","forced_choice","trial_count","trial_count",FALSE,"Trials = 5","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,5,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",5,,,,,,,,,,,,,,,,,,,"Standard binomial probit","probit",,3000,3000,3000,0,1,471,0.157,0.00664206293255341,0.144421375153975,0.170455915071599,-0.0609392092372377,0.0671534646249792,-0.0401730394818199,-0.200865197409099,-0.242607035150972,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-021","forced_choice","trial_count","trial_count",FALSE,"Trials = 10","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,10,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",10,,,,,,,,,,,,,,,,,,,"Chance-corrected binomial logit","chance-corrected logit",,3000,3000,3000,0,1,146,0.0486666666666667,0.0039284527158591,0.0415275354722075,0.0569601719771868,-0.00437482416461369,0.165633600159149,-0.0374083785714604,-0.374083785714604,0,-0.0358519356909944,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-021","forced_choice","trial_count","trial_count",FALSE,"Trials = 10","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,10,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",10,,,,,,,,,,,,,,,,,,,"Gaussian identity","identity",,3000,3000,3000,0,1,317,0.105666666666667,0.00561252237478011,0.0951660932105744,0.117175825484133,-0.0108691192818395,0.0156917757842407,-0.0434764771273579,-0.434764771273579,-0.0358519356909944,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-021","forced_choice","trial_count","trial_count",FALSE,"Trials = 10","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,10,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",10,,,,,,,,,,,,,,,,,,,"Standard binomial logit","logit",,3000,3000,3000,0,1,970,0.323333333333333,0.00853988463795792,0.306830577253201,0.340287949296414,-0.121832044139006,0.080063595325366,-0.0440314069733929,-0.440314069733929,-0.472741965870331,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-021","forced_choice","trial_count","trial_count",FALSE,"Trials = 10","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,10,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",10,,,,,,,,,,,,,,,,,,,"Standard binomial probit","probit",,3000,3000,3000,0,1,819,0.273,0.00813369534713466,0.257356100887415,0.289224496433883,-0.0651427636373101,0.0474550164157667,-0.0426900767410746,-0.426900767410746,-0.242607035150972,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-022","forced_choice","trial_count","trial_count",FALSE,"Trials = 50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,50,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",50,,,,,,,,,,,,,,,,,,,"Chance-corrected binomial logit","chance-corrected logit",,3000,3000,3000,0,1,151,0.0503333333333333,0.00399165332867175,0.0430687769985802,0.058748000955063,0.00256916535993535,0.073930163881699,-0.0351930169434755,-1.75965084717377,0,-0.0358519356909944,0,0,"","Nominal generating-scale rejection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-022","forced_choice","trial_count","trial_count",FALSE,"Trials = 50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,50,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",50,,,,,,,,,,,,,,,,,,,"Gaussian identity","identity",,3000,3000,3000,0,1,915,0.305,0.00840585113675786,0.288782859576942,0.321715891425935,-0.0104916954381757,0.00700939461817579,-0.041966781752703,-2.09833908763515,-0.0358519356909944,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-022","forced_choice","trial_count","trial_count",FALSE,"Trials = 50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,50,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",50,,,,,,,,,,,,,,,,,,,"Standard binomial logit","logit",,3000,3000,3000,0,1,2715,0.905,0.00535334786216376,0.893983624738451,0.914980507794035,-0.117820062896046,0.035730544854605,-0.0420612568843612,-2.10306284421806,-0.472741965870331,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
"FC-022","forced_choice","trial_count","trial_count",FALSE,"Trials = 50","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,50,0.5,6,10,8,0,0.6,-0.9,0,1,1,"k_trials",50,,,,,,,,,,,,,,,,,,,"Standard binomial probit","probit",,3000,3000,3000,0,1,2513,0.837666666666667,0.00673253845693243,0.824040681054399,0.850429003106431,-0.0630164676455719,0.0211940723675271,-0.0414423710072565,-2.07211855036283,-0.242607035150972,-0.0358519356909944,0,0,"","Pseudo-interaction detection rate","2026-08-25 20:22:43 UTC","0.1.0","full"
