"scenario_id","family","slice","slice_membership","paper_anchor","scenario_label","generating_model","generating_link","fitted_model","fitted_link","base_seed","seed_rule","B","alpha","generating_interaction","N","k_trials","chance","age_min","age_max","age_center","beta_intercept","beta_age","beta_group","beta_age_group","beta_main_1_multiplier","beta_main_2_multiplier","varied_parameter","varied_value","J","item_max","theta_sd","beta_x","beta_x_group","x_min","x_max","threshold_shift","n_subjects","target_icc","reference_beta_intercept","reference_beta_group","reference_beta_condition","reference_beta_group_condition","logit_probit_scale","coefficient_scale","beta_condition","beta_group_condition","diagnostic_source_slice","diagnostic_paper_anchor","diagnostic_slice_membership","wrong_fitted_link","wrong_model_label","diagnostic_note","diagnostic","applicable","computed","B_requested","dharma_n_sim","n_attempted","n_successful","detection_count","detection_rate","detection_mc_se","detection_ci_low","detection_ci_high","pseudo_interaction_n_successful","pseudo_interaction_detection_count","pseudo_interaction_detection_rate","pseudo_interaction_mc_se","pseudo_interaction_ci_low","pseudo_interaction_ci_high","aic_delta_n","aic_delta_median","aic_delta_q25","aic_delta_q75","aic_delta_within_two_rate","fit_success_rate","generated_at","atlas_version","run_type"
"D-FC-003","forced_choice","sample_size","sample_size",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,500,20,0.5,6,10,8,-0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"sample_size",FALSE,"sample_size","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","Pregibon-style added-term link check",TRUE,TRUE,3000,250,3000,3000,1553,0.517666666666667,0.00912300916892537,0.499774727045452,0.535513420299586,3000,2606,0.868666666666667,0.0061667087085654,0.856107203823245,0.880283191716615,3000,4.44157996466038,1.66695626950298,7.66242724737128,0.210333333333333,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-004","forced_choice","sample_size","sample_size",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,-0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"sample_size",FALSE,"sample_size","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","AIC favors generating link",TRUE,TRUE,3000,250,3000,3000,2842,0.947333333333333,0.0040781077674533,0.938752970757273,0.954769552583136,3000,2974,0.991333333333333,0.00169229189321815,0.987331253703942,0.994078730948638,3000,9.62068773933015,5.56393505493793,13.8257301407145,0.0673333333333333,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-004","forced_choice","sample_size","sample_size",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,-0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"sample_size",FALSE,"sample_size","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa uniformity",TRUE,TRUE,3000,250,3000,3000,4,0.00133333333333333,0.000666222073975226,0.000518625649661701,0.00342347947906339,3000,2974,0.991333333333333,0.00169229189321815,0.987331253703942,0.994078730948638,3000,9.62068773933015,5.56393505493793,13.8257301407145,0.0673333333333333,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-004","forced_choice","sample_size","sample_size",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,-0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"sample_size",FALSE,"sample_size","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa dispersion",TRUE,TRUE,3000,250,3000,3000,41,0.0136666666666667,0.00211973967653962,0.0100903332465303,0.0184868936136368,3000,2974,0.991333333333333,0.00169229189321815,0.987331253703942,0.994078730948638,3000,9.62068773933015,5.56393505493793,13.8257301407145,0.0673333333333333,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-004","forced_choice","sample_size","sample_size",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,-0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"sample_size",FALSE,"sample_size","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual quantiles over fitted values",TRUE,TRUE,3000,250,3000,3000,112,0.0373333333333333,0.00346119225872413,0.0311197703823973,0.0447302576381044,3000,2974,0.991333333333333,0.00169229189321815,0.987331253703942,0.994078730948638,3000,9.62068773933015,5.56393505493793,13.8257301407145,0.0673333333333333,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-004","forced_choice","sample_size","sample_size",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,-0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"sample_size",FALSE,"sample_size","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual quantiles over focal predictor",TRUE,TRUE,3000,250,3000,3000,1054,0.351333333333333,0.00871585188458788,0.334450567722102,0.368596343298895,3000,2974,0.991333333333333,0.00169229189321815,0.987331253703942,0.994078730948638,3000,9.62068773933015,5.56393505493793,13.8257301407145,0.0673333333333333,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-004","forced_choice","sample_size","sample_size",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,-0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"sample_size",FALSE,"sample_size","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual distribution across design cells",FALSE,FALSE,3000,250,3000,0,0,,,,,3000,2974,0.991333333333333,0.00169229189321815,0.987331253703942,0.994078730948638,3000,9.62068773933015,5.56393505493793,13.8257301407145,0.0673333333333333,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-004","forced_choice","sample_size","sample_size",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,1000,20,0.5,6,10,8,-0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"sample_size",FALSE,"sample_size","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","Pregibon-style added-term link check",TRUE,TRUE,3000,250,3000,3000,2511,0.837,0.00674366369268219,0.823353115323704,0.849784940635426,3000,2974,0.991333333333333,0.00169229189321815,0.987331253703942,0.994078730948638,3000,9.62068773933015,5.56393505493793,13.8257301407145,0.0673333333333333,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-005","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","AIC favors generating link",TRUE,TRUE,3000,250,3000,3000,2148,0.716,0.00823294196100843,0.699595454474911,0.731852082875748,3000,1264,0.421333333333333,0.00901501627943724,0.403775843961599,0.439092028237852,3000,1.51426702251365,-0.239695378280544,3.43273589948814,0.479,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-005","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa uniformity",TRUE,TRUE,3000,250,3000,3000,1,0.000333333333333333,0.000333277773147376,5.88439418715664e-05,0.00188581888430418,3000,1264,0.421333333333333,0.00901501627943724,0.403775843961599,0.439092028237852,3000,1.51426702251365,-0.239695378280544,3.43273589948814,0.479,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-005","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa dispersion",TRUE,TRUE,3000,250,3000,3000,86,0.0286666666666667,0.00304657670667089,0.0232717040347649,0.0352671573636423,3000,1264,0.421333333333333,0.00901501627943724,0.403775843961599,0.439092028237852,3000,1.51426702251365,-0.239695378280544,3.43273589948814,0.479,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-005","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual quantiles over fitted values",TRUE,TRUE,3000,250,3000,3000,58,0.0193333333333333,0.00251393155273803,0.0149857495904204,0.024910316984193,3000,1264,0.421333333333333,0.00901501627943724,0.403775843961599,0.439092028237852,3000,1.51426702251365,-0.239695378280544,3.43273589948814,0.479,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-005","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual quantiles over focal predictor",TRUE,TRUE,3000,250,3000,3000,123,0.041,0.00362026702514239,0.0344716832702417,0.0487022998596076,3000,1264,0.421333333333333,0.00901501627943724,0.403775843961599,0.439092028237852,3000,1.51426702251365,-0.239695378280544,3.43273589948814,0.479,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-005","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual distribution across design cells",FALSE,FALSE,3000,250,3000,0,0,,,,,3000,1264,0.421333333333333,0.00901501627943724,0.403775843961599,0.439092028237852,3000,1.51426702251365,-0.239695378280544,3.43273589948814,0.479,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-005","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,-1.5,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","Pregibon-style added-term link check",TRUE,TRUE,3000,250,3000,3000,712,0.237333333333333,0.00776758697456343,0.222451083643117,0.252887404887255,3000,1264,0.421333333333333,0.00901501627943724,0.403775843961599,0.439092028237852,3000,1.51426702251365,-0.239695378280544,3.43273589948814,0.479,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-006","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","AIC favors generating link",TRUE,TRUE,3000,250,3000,3000,2368,0.789333333333333,0.00744504806839692,0.774375933664157,0.803550705873454,3000,1647,0.549,0.00908476747088223,0.531142798141765,0.566731874683153,3000,2.23763526075595,0.38678804679563,4.34863294849009,0.396,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-006","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa uniformity",TRUE,TRUE,3000,250,3000,3000,1,0.000333333333333333,0.000333277773147376,5.88439418715664e-05,0.00188581888430418,3000,1647,0.549,0.00908476747088223,0.531142798141765,0.566731874683153,3000,2.23763526075595,0.38678804679563,4.34863294849009,0.396,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-006","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa dispersion",TRUE,TRUE,3000,250,3000,3000,12,0.004,0.00115238882327103,0.00228968081210852,0.00697893712341483,3000,1647,0.549,0.00908476747088223,0.531142798141765,0.566731874683153,3000,2.23763526075595,0.38678804679563,4.34863294849009,0.396,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-006","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual quantiles over fitted values",TRUE,TRUE,3000,250,3000,3000,50,0.0166666666666667,0.00233729821866251,0.0126651481211473,0.0219044056466678,3000,1647,0.549,0.00908476747088223,0.531142798141765,0.566731874683153,3000,2.23763526075595,0.38678804679563,4.34863294849009,0.396,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-006","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual quantiles over focal predictor",TRUE,TRUE,3000,250,3000,3000,168,0.056,0.00419777718957704,0.0483259967828238,0.0648096208852657,3000,1647,0.549,0.00908476747088223,0.531142798141765,0.566731874683153,3000,2.23763526075595,0.38678804679563,4.34863294849009,0.396,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-006","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual distribution across design cells",FALSE,FALSE,3000,250,3000,0,0,,,,,3000,1647,0.549,0.00908476747088223,0.531142798141765,0.566731874683153,3000,2.23763526075595,0.38678804679563,4.34863294849009,0.396,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-006","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","Pregibon-style added-term link check",TRUE,TRUE,3000,250,3000,3000,867,0.289,0.0082760497823539,0.273057207149982,0.305482467012106,3000,1647,0.549,0.00908476747088223,0.531142798141765,0.566731874683153,3000,2.23763526075595,0.38678804679563,4.34863294849009,0.396,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-007","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","AIC favors generating link",TRUE,TRUE,3000,250,3000,3000,2176,0.725333333333333,0.00814912856054537,0.709080782742716,0.741009549431737,3000,1007,0.335666666666667,0.0086215728564177,0.318988352649873,0.352765295631184,3000,1.36356428153596,-0.16191870752715,2.94425821642523,0.538666666666667,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-007","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa uniformity",TRUE,TRUE,3000,250,3000,3000,0,0,0,0,0.00127884872532596,3000,1007,0.335666666666667,0.0086215728564177,0.318988352649873,0.352765295631184,3000,1.36356428153596,-0.16191870752715,2.94425821642523,0.538666666666667,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-007","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa dispersion",TRUE,TRUE,3000,250,3000,3000,6,0.002,0.000815679675689749,0.000916930269583324,0.00435680306084133,3000,1007,0.335666666666667,0.0086215728564177,0.318988352649873,0.352765295631184,3000,1.36356428153596,-0.16191870752715,2.94425821642523,0.538666666666667,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-007","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual quantiles over fitted values",TRUE,TRUE,3000,250,3000,3000,54,0.018,0.0024273442277518,0.0138221496378422,0.0234106605333721,3000,1007,0.335666666666667,0.0086215728564177,0.318988352649873,0.352765295631184,3000,1.36356428153596,-0.16191870752715,2.94425821642523,0.538666666666667,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-007","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual quantiles over focal predictor",TRUE,TRUE,3000,250,3000,3000,116,0.0386666666666667,0.00352001683497658,0.0323367529364895,0.0461765314874112,3000,1007,0.335666666666667,0.0086215728564177,0.318988352649873,0.352765295631184,3000,1.36356428153596,-0.16191870752715,2.94425821642523,0.538666666666667,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-007","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","DHARMa residual distribution across design cells",FALSE,FALSE,3000,250,3000,0,0,,,,,3000,1007,0.335666666666667,0.0086215728564177,0.318988352649873,0.352765295631184,3000,1.36356428153596,-0.16191870752715,2.94425821642523,0.538666666666667,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-007","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,0.8,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","Pregibon-style added-term link check",TRUE,TRUE,3000,250,3000,3000,570,0.19,0.00716240183178799,0.176361772251459,0.204431113958243,3000,1007,0.335666666666667,0.0086215728564177,0.318988352649873,0.352765295631184,3000,1.36356428153596,-0.16191870752715,2.94425821642523,0.538666666666667,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
"D-FC-008","forced_choice","severity","severity",FALSE,"Lower performance","Chance-corrected binomial","chance-corrected logit","Gaussian identity;Standard binomial logit;Standard binomial probit;Chance-corrected binomial logit","identity;logit;probit;chance-corrected logit",20260807,"seed = (base_seed + stream_offset + scenario_number * 10000 + replication) modulo .Machine$integer.max",500,0.05,0,250,20,0.5,6,10,8,1.5,0.6,-0.9,0,1,1,"beta_intercept",-0.8,,,,,,,,,,,,,,,,,,,"severity",FALSE,"severity","logit","Standard binomial logit","Paper framework: chance-corrected logit generated, standard logit fitted.","AIC favors generating link",TRUE,TRUE,3000,250,3000,3000,1961,0.653666666666667,0.00868689732788325,0.636453899874339,0.670486400617411,3000,411,0.137,0.00627776499507056,0.125159139162325,0.149769305012262,3000,0.550930242234529,-0.397641004961827,1.57855569350451,0.777666666666667,1,"2026-08-25 20:22:43 UTC","0.1.0","full"
